   97.2762375       21.4976501    
   97.4011154       21.4278488    
   97.5259857       21.3577881    
   97.6508636       21.2874908    
   97.7757339       21.2169342    
   97.9006119       21.1461411    
   98.0254822       21.0750809    
   98.1503525       21.0037689    
   98.2752304       20.9322205    
   98.4001007       20.8604126    
   98.5249786       20.7883682    
   98.6498489       20.7160568    
   98.7747192       20.6435089    
   98.8995972       20.5707092    
   99.0244675       20.4976578    
   99.1493301       20.4243546    
   99.2742004       20.3508072    
   99.3990631       20.2770081    
   99.5239334       20.2029648    
   99.6488037       20.1286697    
   99.7736664       20.0541153    
   99.8985367       19.9793167    
   100.023407       19.9042816    
   100.148270       19.8289795    
   100.273140       19.7534409    
   100.398010       19.6776428    
   100.522873       19.6015930    
   100.647743       19.5252991    
   100.772614       19.4487610    
   100.897476       19.3719635    
   101.022346       19.2949219    
   101.147217       19.2176285    
   101.272079       19.1400757    
   101.396950       19.0622864    
   101.521820       18.9842453    
   101.646683       18.9059448    
   101.771553       18.8274078    
   101.896416       18.7486115    
   102.021286       18.6695709    
   102.146156       18.5902786    
   102.271019       18.5107346    
   102.395889       18.4309464    
   102.520760       18.3509064    
   102.645622       18.2706146    
   102.770493       18.1900787    
   102.895363       18.1092911    
   103.020226       18.0282440    
   103.145096       17.9469604    
   103.269966       17.8654251    
   103.394829       17.7836304    
   103.519699       17.7015915    
   103.644569       17.6193085    
   103.769432       17.5367661    
   103.894302       17.4539795    
   104.019173       17.3709412    
   104.144035       17.2876511    
   104.268906       17.2041168    
   104.393768       17.1203232    
   104.518639       17.0362854    
   104.643509       16.9520035    
   104.768372       16.8674622    
   104.893242       16.7826767    
   105.018112       16.6976471    
   105.142975       16.6123657    
   105.267845       16.5268326    
   105.392715       16.4410477    
   105.517578       16.3550110    
   105.642448       16.2687302    
   105.767319       16.1821976    
   105.892181       16.0954056    
   106.017052       16.0083771    
   106.141922       15.9210968    
   106.266785       15.8335571    
   106.391655       15.7457809    
   106.516518       15.6577377    
   106.641388       15.5694580    
   106.766258       15.4809341    
   106.891121       15.3921432    
   107.015991       15.3031158    
   107.140862       15.2138367    
   107.265724       15.1242981    
   107.390594       15.0345230    
   107.515465       14.9444962    
   107.640327       14.8542099    
   107.765198       14.7636948    
   107.890068       14.6729126    
   108.014931       14.5818787    
   108.139801       14.4906082    
   108.264671       14.3990784    
   108.389534       14.3072968    
   108.514404       14.2152710    
   108.639275       14.1229935    
   108.764137       14.0304642    
   108.889008       13.9376907    
   109.013870       13.8446579    
   109.138741       13.7513809    
   109.263611       13.6578598    
   109.388474       13.5640793    
   109.513344       13.4700546    
   109.638214       13.3757782    
   109.763077       13.2812500    
   109.887947       13.1864777    
   110.012817       13.0914536    
   110.137680       12.9961777    
   110.262550       12.9006577    
   110.387421       12.8048935    
   110.512283       12.7088623    
   110.637154       12.6125946    
   110.762024       12.5160751    
   110.886887       12.4192963    
   111.011757       12.3222733    
   111.136627       12.2250061    
   111.261490       12.1274796    
   111.386360       12.0297089    
   111.511223       11.9316788    
   111.636093       11.8334122    
   111.760963       11.7348938    
   111.885826       11.6361160    
   112.010696       11.5371017    
   112.135567       11.4378357    
   112.260429       11.3383102    
   112.385300       11.2385406    
   112.510170       11.1385269    
   112.635033       11.0382538    
   112.759903       10.9377365    
   112.884773       10.8369675    
   113.009636       10.7359543    
   113.134506       10.6346893    
   113.259377       10.5331726    
   113.384239       10.4314041    
   113.509109       10.3293839    
   113.633980       10.2271271    
   113.758842       10.1246033    
   113.883713       10.0218353    
   114.008575       9.91881561    
   114.133446       9.81555176    
   114.258316       9.71204376    
   114.383179       9.60826874    
   114.508049       9.50425720    
   114.632919       9.39999390    
   114.757782       9.29547882    
   114.882652       9.19071960    
   115.007523       9.08570099    
   115.132385       8.98043823    
   115.257256       8.87492371    
   115.382126       8.76916504    
   115.506989       8.66315460    
   115.631859       8.55690002    
   115.756729       8.45038605    
   115.881592       8.34362030    
   116.006462       8.23661041    
   116.131325       8.12934113    
   116.256195       8.02183533    
   116.381065       7.91407776    
   116.505928       7.80606079    
   116.630798       7.69780731    
   116.755669       7.58929443    
   116.880531       7.48052979    
   117.005402       7.37152863    
   117.130272       7.26226807    
   117.255135       7.15275574    
   117.380005       7.04299927    
   117.504875       6.93299103    
   117.629738       6.82273102    
   117.754608       6.71222687    
   117.879478       6.60147095    
   118.004341       6.49045563    
   118.129211       6.37921143    
   118.254082       6.26770782    
   118.378944       6.15594482    
   118.503815       6.04394531    
   118.628677       5.93168640    
   118.753548       5.81918335    
   118.878418       5.70642853    
   119.003281       5.59341431    
   119.128151       5.48016357    
   119.253021       5.36666107    
   119.377884       5.25290680    
   119.502754       5.13890076    
   119.627625       5.02465057    
   119.752487       4.91014099    
   119.877357       4.79539490    
   120.002228       4.68038940    
   120.127090       4.56513214    
   120.251961       4.44963837    
   120.376831       4.33388519    
   120.501694       4.21788025    
   120.626564       4.10163116    
   120.751434       3.98513794    
   120.876297       3.86838531    
   121.001167       3.75138855    
   121.126030       3.63413239    
   121.250900       3.51663208    
   121.375771       3.39888763    
   121.500633       3.28088379    
   121.625504       3.16263580    
   121.750374       3.04414368    
   121.875237       2.92538452    
   122.000107       2.80638885    
   122.124977       2.68714142    
   122.249840       2.56764221    
   122.374710       2.44789886    
   122.499580       2.32790375    
   122.624443       2.20764923    
   122.749313       2.08715820    
   122.874184       1.96641541    
   122.999046       1.84541321    
   123.123917       1.72416687    
   123.248787       1.60267639    
   123.373650       1.48093414    
   123.498520       1.35894012    
   123.623383       1.23669434    
   123.748253       1.11419678    
   123.873123      0.991455078    
   123.997986      0.868461609    
   124.122856      0.745216370    
   124.247726      0.621726990    
   124.372589      0.497978210    
   124.497459      0.373985291    
   124.622330      0.249748230    
   124.747192      0.125251770    
